ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_jas24
2024,07,2528201,1,0020,1,1,20230425282011002012,1,2,2,1,2, ,2,38,2,2,14,12,1985,1, , , , , , , , , , , , , , , ,2611,8423,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,7000, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1,7000, , , , , , , ,50,7000,7000,7050,1,1245.09138944281
2024,07,2528201,1,0021,1,1,20230425282011002111,1,1,1,1,2, ,1,59,1,1,25,9,1964,1, , , , , , , , , , , , , , , ,1169,4661,3,5,1, ,5,2000,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,20000, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,20000, , , , , , , ,5031,20000,20000,25031,1,1117.29686054762
2024,07,2528201,1,0021,1,1,20230425282011002112,1,2,2,1,2, ,2,56,2,2,25,4,1968,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,11, , ,1,3,1,4,2, ,1,4,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,980.788386971387
2024,07,2528201,1,0021,1,1,20230425282011002113,1,3,3,1,2, ,1,31,3,3,28,4,1993,1, , , , , , , , , , , , , , , ,5211,4510,3,5,1, ,3,100,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,6000, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,6000, , , , , , , ,1193,6000,6000,7193,1,1251.35829134111
2024,07,29632,1,0150,1,1,202304296321015011,1,1,1,1,2, ,1,44,1,1,20,7,1979,1, , , , , , , , , , , , , , , ,8153,1410,3,5,2,2,1,15,0,0,9,9,9,9,0,36, ,36,1, ,2, ,2,2,2,280, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,7,1,1212, , , , , , , , ,1212,1212,1212,1,1177.81170906961
2024,07,29632,1,0150,1,1,202304296321015012,1,2,2,1,2, ,2,43,2,2,16,10,1980,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,3,2,2,2,2,2,2,1,7,4, , , , , , , , , , , , ,1,1171.91313430771
2024,07,29632,1,0150,1,1,202304296321015013,1,3,3,1,2, ,1,22,3,3,25,11,2001,1, , , , , , , , , , , , , , , ,9622,9329,3,5,2,2,1,12,8,4,0,0,0,0,4,16, ,17,2,17,2, ,2,2,2,140, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,606, , , , , , , , ,606,606,606,1,1067.86691049276
2024,07,29632,1,0150,1,1,202304296321015014,1,4,3,1,2, ,2,15,4,4,21,9,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1144.40192196381
2024,07,29632,1,0022,1,1,202304296321002211,1,1,1,1,2, ,2,64,1,1,5,12,1959,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,2,13,5,4,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,3,3, ,2,2,2,2,2,2,1,7,2, , , , , , , , , , , , ,1,923.144118105747
2024,07,29632,1,0022,1,1,202304296321002213,1,3,5,1,2, ,1,27,3,3,10,9,1996,1, , , , , , , , , , , , , , , ,4419,9411,3,5,1, ,1,4,0,6,6,6,6,6,0,30, ,30,1, ,1,1,1,2,4,550, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,550, , , , , , , ,138,550,550,688,1,1177.81170906961
2024,07,29632,1,0022,1,1,202304296321002214,1,4,5,1,2, ,2,20,4,4,14,6,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,1,13,7,1,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,1144.40192196381
2024,07,2963902,1,0035,1,1,20240429639021003511,1,1,1,1,2, ,2,18,1,1,27,2,2006,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,2,0,10,10,10,10,10,0,50, ,50,1, ,2, ,2,2,2,150,50, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,5,1,650,217, , , , , , , ,867,867,867,1,1315.00150394054
2024,07,2963902,1,0039,1,1,20240429639021003911,1,1,1,1,2, ,2,48,1,1,20,3,1976,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,1,13,5,8,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,2, , , , , , , , , , , , ,1,1060.7601056627
2024,07,2963902,1,0039,1,1,20240429639021003912,1,2,3,1,2, ,1,23,2,2,3,9,2000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,1227.05717838766
2024,07,2963902,1,0039,1,1,20240429639021003913,1,3,3,1,2, ,1,18,3,5,22,11,2005,1, , , , , , , , , , , , , , , ,5131,5610,3,5,1, ,2,50,8,0,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , , ,1025,1025,1025,1,1227.05717838766
2024,07,2963902,1,0039,1,1,20240429639021003914,1,4,3,1,2, ,2,15,4,4,7,10,2008,1, , , , , , , , , , , , , , , ,9629,8219,2, ,3,2,1,1,0,0,0,2,0,0,0,2, ,2,1, ,1,1,1,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,1,1, , ,43, , , , , , ,43,43,43,1,1315.00150394054
2024,07,2963902,1,0039,1,1,20240429639021003915,1,5,3,1,2, ,2,30,5,5,7,8,1993,1, , , , , , , , , , , , , , , ,9533,4799,2, ,3,2,1,1,0,2,2,2,4,2,0,12, ,12,1, ,1,2,2,1, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,1,1,1, , ,346, , , , , , ,346,346,346,1,1346.61389895066
2024,07,2963902,1,0040,1,1,20240429639021004011,1,1,1,1,2, ,1,52,1,1,1,3,1972,2,1, , , , , , , , , , , , , , ,8114,2395,3,5,1, ,5,2500,0,0,0,0,0,0,0,0, ,48,2,48,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,1,3000, , , , , , , ,750,3000,3000,3750,1,1208.39923432502
2024,07,2963902,1,0040,1,1,20240429639021004012,1,2,2,1,2, ,2,47,2,2,23,3,1977,1, , , , , , , , , , , , , , , ,9112,8121,2, ,3,2,1,1,0,8,0,8,0,8,0,24,24,48,1, ,2, ,2,2, , , , , , , ,1080, , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,5,4, ,2,2,2,2,2,2,1,7,1, , ,1074, , ,1080, , , ,2154,1074,2154,1,1060.7601056627
2024,07,2963902,1,0040,1,1,20240429639021004015,1,3,3,1,2, ,2,23,3,3,28,2,2001,1, , , , , , , , , , , , , , , ,4416,4100,3,5,1, ,4,300,0,8,8,8,8,8,0,40,10,50,1, ,2, ,2,1,4,1025, , , ,100, , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,4, ,2,2,2,2,2,2,10,1,1,1025, , , ,100, , , , ,1125,1025,1125,1,1315.00150394054
2024,07,1929801,1,0065,1,1,20230419298011006511,1,1,1,1,2, ,1,44,1,1,16,9,1979,1, , , , , , , , , , , , , , , ,8156,1520,3,5,1, ,3,80,0,10,10,10,10,10,6,56, ,56,1, ,2, ,2,2,4,1600, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,7,1,1600, , , , , , , ,399,1600,1600,1999,1,1360.14460735977
2024,07,1929801,1,0065,1,1,20230419298011006512,1,2,2,1,2, ,2,40,2,2,28,8,1983,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,3, ,5,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1353.33289493432
2024,07,1929801,1,0068,1,1,20230419298011006811,1,1,1,1,2, ,1,34,1,1,14,8,1989,1, , , , , , , , , , , , , , , ,8332,4923,3,5,1, ,3,80,0,11,11,11,11,0,0,44, ,44,1, ,2, ,2,2,4,2000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2000, , , , , , , ,501,2000,2000,2501,1,1360.14460735977
2024,07,1929801,1,0068,1,1,20230419298011006812,1,2,2,1,2, ,2,30,2,2,15,12,1993,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1353.33289493432
2024,07,1934801,1,0036,1,1,20231019348011003611,1,1,1,1,2, ,1,59,1,1,4,11,1964,1, , , , , , , , , , , , , , , ,5212,4741,2, ,2,2,1,1,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1, , ,2100, , , , , , ,2100,2100,2100,1,1002.88602857477
2024,07,1934801,1,0036,1,1,20231019348011003612,1,2,7,1,2, ,2,67,2,2,18,3,1957,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,880.355977908941
2024,07,1934801,1,0038,1,1,20230719348011003811,1,1,1,1,2, ,1,65,1,1,8,11,1958,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,3, , ,1,4,2, ,2, ,2, ,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,11,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1002.88602857477
2024,07,1934801,1,0038,1,1,20230719348011003812,1,2,2,1,2, ,2,56,2,2,2,2,1968,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,1, , ,1,4,2, ,2, ,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,880.355977908941
2024,07,1934801,1,0038,1,1,20230719348011003813,1,3,3,1,2, ,1,35,3,1,25,12,1988,1, , , , , , , , , , , , , , , ,4416,8423,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,1800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1800, , , , , , , ,50,1800,1800,1850,1,1123.21961283601
2024,07,47264,1,0063,1,1,202304472641006311,1,1,1,1,2, ,1,32,1,1,13,1,1992,1, , , , , , , , , , , , , , , ,7231,4520,1, ,3,2,1,2,0,9,9,9,9,9,4,49, ,49,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1, , ,1700, , , , , , ,1700,1700,1700,1,895.404086756417
2024,07,47264,1,0063,1,1,202304472641006312,1,2,2,1,2, ,2,31,2,2,28,12,1992,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,890.919831839289
2024,07,47264,1,0064,1,1,202304472641006411,1,1,1,1,2, ,1,34,1,1,24,7,1989,1, , , , , , , , , , , , , , , ,8141,4520,3,5,3,2,1,2,0,9,9,9,9,9,4,49, ,49,1, ,2, ,2,2,2,400, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1,1732, , , , , , , , ,1732,1732,1732,1,895.404086756417
2024,07,47264,1,0064,1,1,202304472641006412,1,2,2,1,2, ,2,34,2,2,26,1,1990,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,1, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,890.919831839289
2024,07,47264,1,0065,1,1,202304472641006511,1,1,1,1,2, ,1,37,1,1,30,6,1987,1, , , , , , , , , , , , , , , ,7231,4520,2, ,2,2,1,1,0,9,9,9,9,9,9,54, ,54,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,1,1,1, , ,1800, , , , , , ,1800,1800,1800,1,895.404086756417
2024,07,47264,1,0065,1,1,202304472641006512,1,2,2,1,2, ,2,32,2,2,5,7,1991,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,890.919831839289
2024,07,47264,1,0068,1,1,202304472641006811,1,1,1,1,2, ,1,54,1,1,23,12,1969,1, , , , , , , , , , , , , , , ,7341,1311,2, ,2,2,1,2,0,10,11,11,11,11,10,64, ,64,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,3000, , , , , , ,3000,3000,3000,1,799.477001892298
2024,07,47264,1,0068,1,1,202304472641006812,1,2,2,1,2, ,2,46,2,2,7,10,1977,1, , , , , , , , , , , , , , , ,5223,1311,4, ,2,2,1,2,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,701.798946004687
2024,07,47264,1,0068,1,1,202304472641006813,1,3,3,1,2, ,2,20,3,3,12,6,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,870.005069509569
2024,07,47264,1,0068,1,1,202304472641006814,1,4,3,1,2, ,2,15,4,4,16,2,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,3, , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,870.005069509569
2024,07,49602,1,0083,1,1,202307496021008311,1,1,1,1,2, ,2,34,1,1,5,5,1990,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,9533,4799,2, ,3,2,1,1,1,1,1,1,1,1,1,7, ,10,2,10,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1, , ,100, , , , , , ,100,100,100,1,1066.05294475209
2024,07,49602,1,0084,1,1,202307496021008411,1,1,1,1,2, ,2,26,1,1,22,1,1998,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,9512,4781,2, ,3,2,1,1,0,0,5,0,5,0,5,15, ,15,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1, , ,346, , , , , , ,346,346,346,1,1066.05294475209
2024,07,49602,1,0084,1,1,202307496021008412,1,2,2,1,2, ,1,28,2,2,15,3,1996,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,0,12,12,12,12,12,12,72, ,72,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1432, , , , , , ,1432,1432,1432,1,1071.41869483261
2024,07,49602,1,0085,1,1,202307496021008511,1,1,1,1,2, ,1,55,1,1,18,11,1968,1, , , , , , , , , , , , , , , ,9112,8412,3,2, , ,5,9000,0,8,8,8,8,8,0,40, ,40,1, ,1,1,1,2,4,1025, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,5, ,2,2,2,2,2,2,1,1,1,1025, , , , , , , , ,1025,1025,1025,1,956.634684368098
2024,07,49602,1,0085,1,1,202307496021008512,1,2,2,1,2, ,2,38,2,2,4,10,1985,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,6, , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,1066.05294475209
2024,07,49602,1,0085,1,1,202307496021008513,1,3,3,1,2, ,1,23,3,3,20,9,2000,1, , , , , , , , , , , , , , , ,5213,4782,3,5,2,2,1,3,0,8,0,8,0,0,0,16, ,16,1, ,2, ,2,2,2,70,20, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,1,1,303,87, , , , , , , ,390,390,390,1,971.405329633601
2024,07,49602,1,0085,1,1,202307496021008514,1,4,3,1,2, ,1,21,4,4,6,4,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2,2,11, , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,7,5, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,971.405329633601
2024,07,49602,1,0085,1,1,202307496021008515,1,5,3,1,2, ,2,19,5,5,24,10,2004,1, , , , , , , , , , , , , , , ,5241,4711,3,5,1, ,1,7,0,12,12,12,12,12,12,72, ,72,1, ,2, ,2,2,4,1000, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,1,1,1000, , , , , , , , ,1000,1000,1000,1,1041.02685017705
2024,07,2152801,1,0011,1,1,20240421528011001111,1,1,1,1,2, ,1,44,1,1,15,3,1980,1, , , , , , , , , , , , , , , ,9411,5630,2, ,3,2,1,1,0,10,10,10,10,10,8,58, ,58,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,4, ,6,2,2,2,2,2,2,1,1,1, , ,1601,180, , , , , ,1781,1781,1781,1,903.85248461651
2024,07,2152801,1,0011,1,1,20240421528011001114,1,4,3,1,2, ,2,18,4,4,18,2,2006,1, , , , , , , , , , , , , , , ,5212,4721,2, ,3,2,1,1,0,11,11,11,11,11,11,66, ,66,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,1,1, , ,4,150, , , , , ,154,154,154,1,878.213820258229
2024,07,2152801,1,0011,1,1,20240421528011001115,1,5,4,1,2, ,1,27,5,5,24,7,1996,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1, , ,1700, , , , , , ,1700,1700,1700,1,903.85248461651
2024,07,2152801,1,0012,1,1,20240421528011001211,1,1,1,1,2, ,1,38,1,1,9,8,1985,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,0,11,11,11,11,11,11,66, ,66,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,1,1,1, , ,1680, , , , , , ,1680,1680,1680,1,903.85248461651
2024,07,2152801,1,0012,1,1,20240421528011001212,1,2,2,1,2, ,2,30,2,2,5,1,1994,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,1,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,899.325919450628
2024,07,2152801,1,0012,1,1,20240421528011001213,1,3,3,1,2, ,2,14,3,3,1,3,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,878.213820258229
2024,07,2152801,1,0013,1,1,20240421528011001311,1,1,1,1,2, ,1,32,1,1,24,12,1991,1, , , , , , , , , , , , , , , ,7513,1071,3,5,1, ,2,45,11,0,11,11,11,10,8,62, ,62,1, ,1,1,1,2,4,1025,14, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,1,1,1,1025,420, , , , , , , ,1445,1445,1445,1,903.85248461651
2024,07,2152801,1,0013,1,1,20240721528011001314,1,2,11,1,2, ,1,28,2,2,23,8,1995,1, , , , , , , , , , , , , , , ,8211,4540,3,5,1, ,1,6,0,12,12,12,12,12,12,72, ,72,2,48,1,1,1,1,2,400, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1,1732, , , , , , , , ,1732,1732,1732,1,903.85248461651
